name*type*minOccurs*maxOccurs*uriRS*uriORG*uriWiki*documentation
Dataset*null*null*null*http://rs.tdwg.org/plinC/terms/index.htm#Dataset * http://rs.pliniancore.org/terms/index.htm#Dataset * http://code.google.com/p/pliniancore/wiki/Dataset * Root element from which all other elements will branch from
Metadata*MetadataType*null*null*http://rs.tdwg.org/plinC/terms/index.htm#Metadata * http://rs.pliniancore.org/terms/index.htm#Metadata * http://code.google.com/p/pliniancore/wiki/Metadata * Information about the collections of records. This is an Extension of abcd: ContentMetadata.
TaxonRecord*null*null*unbounded*http://rs.tdwg.org/plinC/terms/index.htm#TaxonRecord * http://rs.pliniancore.org/terms/index.htm#TaxonRecord * http://code.google.com/p/pliniancore/wiki/TaxonRecord * Information about the record.
RecordMetadata*null*null*null*http://rs.tdwg.org/plinC/terms/index.htm#RecordMetadata * http://rs.pliniancore.org/terms/index.htm#RecordMetadata * http://code.google.com/p/pliniancore/wiki/RecordMetadata *
Language*NormalString*0*null*http://rs.tdwg.org/plinC/terms/index.htm#Language * http://rs.pliniancore.org/terms/index.htm#Language * http://code.google.com/p/pliniancore/wiki/Language * The language of the taxon record, according to ISO 639.
TargetAudiences*null*0*null*http://rs.tdwg.org/plinC/terms/index.htm#TargetAudiences * http://rs.pliniancore.org/terms/index.htm#TargetAudiences * http://code.google.com/p/pliniancore/wiki/TargetAudiences * Users to which the information is addressed. The defined audiences are: Biodiversity researchers, teachers and students, decision makers, professionals from another areas and general public.
Audience*NormalString*null*unbounded*http://rs.tdwg.org/plinC/terms/index.htm#Audience * http://rs.pliniancore.org/terms/index.htm#Audience * http://code.google.com/p/pliniancore/wiki/Audience * Repetitive concept where the target audiences are written one by one. (Predetermined list: 01. Biodiversity researchers. 02. Teachers and students. 03. Decision makers. 04. Professionals from another areas. 05. General public.)
Un-structuredAudiences*NormalString*null*null*http://rs.tdwg.org/plinC/terms/index.htm#Un-structuredAudiences * http://rs.pliniancore.org/terms/index.htm#Un-structuredAudiences * http://code.google.com/p/pliniancore/wiki/Un-structuredAudiences * List audience codes separated by means of comma or /.
Version*VersionType*0*null*http://rs.tdwg.org/plinC/terms/index.htm#Version * http://rs.pliniancore.org/terms/index.htm#Version * http://code.google.com/p/pliniancore/wiki/Version * Number and date of the current version.
